PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27869612","Baylisascaris procyonis Roundworm Seroprevalence among Wildlife Rehabilitators, United States and Canada, 2012-2015","Sapp SG, Rascoe LN, Wilkins PP, Handali S, Gray EB, Eberhard M, Woodhall DM, Montgomery SP, Bailey KL, Lankau EW, Yabsley MJ.","Emerg Infect Dis. 2016 Dec;22(12):2128-2131. doi: 10.3201/eid2212.160467.","Sapp SG","Emerg Infect Dis","2016","2016/11/22","PMC5189140","","10.3201/eid2212.160467"
"27869609","Introgressed Animal Schistosomes Schistosoma curassoni and S. bovis Naturally Infecting Humans","Léger E, Garba A, Hamidou AA, Webster BL, Pennance T, Rollinson D, Webster JP.","Emerg Infect Dis. 2016 Dec;22(12):2212-2214. doi: 10.3201/eid2212.160644.","Léger E","Emerg Infect Dis","2016","2016/11/22","PMC5189150","","10.3201/eid2212.160644"
"27869608","Dual Emergence of Usutu Virus in Common Blackbirds, Eastern France, 2015","Lecollinet S, Blanchard Y, Manson C, Lowenski S, Laloy E, Quenault H, Touzain F, Lucas P, Eraud C, Bahuon C, Zientara S, Beck C, Decors A.","Emerg Infect Dis. 2016 Dec;22(12):2225. doi: 10.3201/eid2212.161272.","Lecollinet S","Emerg Infect Dis","2016","2016/11/22","PMC5189168","","10.3201/eid2212.161272"
"27869606","Pathogenic Lineage of mcr-Negative Colistin-Resistant Escherichia coli, Japan, 2008-2015","Sato T, Fukuda A, Suzuki Y, Shiraishi T, Honda H, Shinagawa M, Yamamoto S, Ogasawara N, Usui M, Takahashi H, Takahashi S, Tamura Y, Yokota SI.","Emerg Infect Dis. 2016 Dec;22(12):2223-2225. doi: 10.3201/eid2212.161117.","Sato T","Emerg Infect Dis","2016","2016/11/22","PMC5189165","","10.3201/eid2212.161117"
"27869604","Molecular, Spatial, and Field Epidemiology Suggesting TB Transmission in Community, Not Hospital, Gaborone, Botswana","Surie D, Fane O, Finlay A, Ogopotse M, Tobias JL, Click ES, Modongo C, Zetola NM, Moonan PK, Oeltmann JE; Kopanyo Study Group.","Emerg Infect Dis. 2017 Mar;23(3):487-490. doi: 10.3201/eid2303.161183. Epub 2017 Mar 15.","Surie D","Emerg Infect Dis","2017","2016/11/22","PMC5382725","","10.3201/eid2303.161183"
"27869603","Hepatitis E Virus in Yellow Cattle, Shandong, Eastern China","Yan B, Zhang L, Gong L, Lv J, Feng Y, Liu J, Song L, Xu Q, Jiang M, Xu A.","Emerg Infect Dis. 2016 Dec;22(12):2211-2212. doi: 10.3201/eid2212.160641.","Yan B","Emerg Infect Dis","2016","2016/11/22","PMC5189148","","10.3201/eid2212.160641"
"27869602","Secondary Shiga Toxin-Producing Escherichia coli Infection, Japan, 2010-2012","Morita-Ishihara T, Iyoda S, Iguchi A, Ohnishi M.","Emerg Infect Dis. 2016 Dec;22(12):2181-2184. doi: 10.3201/eid2212.160783.","Morita-Ishihara T","Emerg Infect Dis","2016","2016/11/22","PMC5189154","","10.3201/eid2212.160783"
"27869601","Detection of Vaccinia Virus in Dairy Cattle Serum Samples from 2009, Uruguay","Franco-Luiz AP, Oliveira DB, Pereira AF, Gasparini MC, Bonjardim CA, Ferreira PC, Trindade GS, Puentes R, Furtado A, Abrahão JS, Kroon EG.","Emerg Infect Dis. 2016 Dec;22(12):2174-2177. doi: 10.3201/eid2212.160447.","Franco-Luiz AP","Emerg Infect Dis","2016","2016/11/22","PMC5189138","","10.3201/eid2212.160447"
"27869600","Reemergence of St. Louis Encephalitis Virus, California, 2015","White GS, Symmes K, Sun P, Fang Y, Garcia S, Steiner C, Smith K, Reisen WK, Coffey LL.","Emerg Infect Dis. 2016 Dec;22(12):2185-2188. doi: 10.3201/eid2212.160805.","White GS","Emerg Infect Dis","2016","2016/11/22","PMC5189155","","10.3201/eid2212.160805"
"27869593","Evaluating Healthcare Claims for Neurocysticercosis by Using All-Payer All-Claims Data, Oregon, 2010-2013","Flecker RH, O'Neal SE, Townes JM.","Emerg Infect Dis. 2016 Dec;22(12):2168-2170. doi: 10.3201/eid2212.160370.","Flecker RH","Emerg Infect Dis","2016","2016/11/22","PMC5189136","","10.3201/eid2212.160370"
"27869591","Vertebrate Host Susceptibility to Heartland Virus","Bosco-Lauth AM, Calvert AE, Root JJ, Gidlewski T, Bird BH, Bowen RA, Muehlenbachs A, Zaki SR, Brault AC.","Emerg Infect Dis. 2016 Dec;22(12):2070-2077. doi: 10.3201/eid2212.160472.","Bosco-Lauth AM","Emerg Infect Dis","2016","2016/11/22","PMC5189141","","10.3201/eid2212.160472"
"27869590","Detection and Genotyping of Coxiella burnetii in Pigs, South Korea, 2014-2015","Seo MG, Ouh IO, Lee SH, Kwak D.","Emerg Infect Dis. 2016 Dec;22(12):2192-2195. doi: 10.3201/eid2212.161236.","Seo MG","Emerg Infect Dis","2016","2016/11/22","PMC5189167","","10.3201/eid2212.161236"
"27861118","Estimated Effect of Inactivated Poliovirus Vaccine Campaigns, Nigeria and Pakistan, January 2014-April 2016","Shirreff G, Wadood MZ, Vaz RG, Sutter RW, Grassly NC.","Emerg Infect Dis. 2017 Feb;23(2):258-263. doi: 10.3201/eid2302.161210. Epub 2017 Feb 15.","Shirreff G","Emerg Infect Dis","2017","2016/11/19","PMC5324799","","10.3201/eid2302.161210"
"27779467","Travel-Related Tick-Borne Encephalitis, Israel, 2006-2014","Meltzer E, Paran Y, Lustig Y, Stienlauf S, Weinberger M, Schwartz E.","Emerg Infect Dis. 2017 Jan;23(1):119-121. doi: 10.3201/eid2301.160888. Epub 2017 Jan 15.","Meltzer E","Emerg Infect Dis","2017","2016/10/26","PMC5176226","","10.3201/eid2301.160888"
"27767928","Molecular Evidence of Oysters as Vehicle of Norovirus GII.P17-GII.17","Rasmussen LD, Schultz AC, Uhrbrand K, Jensen T, Fischer TK.","Emerg Infect Dis. 2016 Nov;22(11):2024-2025. doi: 10.3201/eid2211.161171.","Rasmussen LD","Emerg Infect Dis","2016","2016/10/22","PMC5088042","","10.3201/eid2211.161171"
"27767923","Meningococcal Disease in US Military Personnel before and after Adoption of Conjugate Vaccine","Decker MD.","Emerg Infect Dis. 2016 Nov;22(11):2027-2028. doi: 10.3201/eid2211.150498.","Decker MD","Emerg Infect Dis","2016","2016/10/22","PMC5088040","","10.3201/eid2211.150498"
"27767921","Severe Fever with Thrombocytopenia Syndrome Complicated by Co-infection with Spotted Fever Group Rickettsiae, China","Lu QB, Li H, Zhang PH, Cui N, Yang ZD, Fan YD, Cui XM, Hu JG, Guo CT, Zhang XA, Liu W, Cao WC.","Emerg Infect Dis. 2016 Nov;22(11):1957-1960. doi: 10.3201/eid2211.161021.","Lu QB","Emerg Infect Dis","2016","2016/10/22","PMC5088031","","10.3201/eid2211.161021"
"27767920","Staphylococcus aureus Colonization and Long-Term Risk for Death, United States","Mendy A, Vieira ER, Albatineh AN, Gasana J.","Emerg Infect Dis. 2016 Nov;22(11):1966-1969. doi: 10.3201/eid2211.160220.","Mendy A","Emerg Infect Dis","2016","2016/10/22","PMC5088013","","10.3201/eid2211.160220"
"27767917","HIV/Hepatitis C Virus Co-infection among Adults Beginning Antiretroviral Therapy, Malawi","Demir M, Phiri S, Kaiser R, Chaweza T, Neuhann F, Tweya H, Fätkenheuer G, Steffen HM.","Emerg Infect Dis. 2016 Nov;22(11):2018-2020. doi: 10.3201/eid2211.160892.","Demir M","Emerg Infect Dis","2016","2016/10/22","PMC5088011","","10.3201/eid2211.160892"
"27767906","Novel Levofloxacin-Resistant Multidrug-Resistant Streptococcus pneumoniae Serotype 11A Isolates, South Korea","Park M, Kim HS, Kim HS, Park JY, Song W, Cho HC, Kim JS.","Emerg Infect Dis. 2016 Nov;22(11):1978-1980. doi: 10.3201/eid2211.151450.","Park M","Emerg Infect Dis","2016","2016/10/22","PMC5088008","","10.3201/eid2211.151450"
"27767011","Risk Factors for Middle East Respiratory Syndrome Coronavirus Infection among Healthcare Personnel","Alraddadi BM, Al-Salmi HS, Jacobs-Slifka K, Slayton RB, Estivariz CF, Geller AI, Al-Turkistani HH, Al-Rehily SS, Alserehi HA, Wali GY, Alshukairi AN, Azhar EI, Haynes L, Swerdlow DL, Jernigan JA, Madani TA.","Emerg Infect Dis. 2016 Nov;22(11):1915-1920. doi: 10.3201/eid2211.160920.","Alraddadi BM","Emerg Infect Dis","2016","2016/10/22","PMC5088034","","10.3201/eid2211.160920"
"27767006","Global Escherichia coli Sequence Type 131 Clade with bla(CTX-M-27) Gene","Matsumura Y, Pitout JD, Gomi R, Matsuda T, Noguchi T, Yamamoto M, Peirano G, DeVinney R, Bradford PA, Motyl MR, Tanaka M, Nagao M, Takakura S, Ichiyama S.","Emerg Infect Dis. 2016 Nov;22(11):1900-1907. doi: 10.3201/eid2211.160519.","Matsumura Y","Emerg Infect Dis","2016","2016/10/22","PMC5088012","","10.3201/eid2211.160519"
"27603576","Increased Hospitalizations for Neuropathies as Indicators of Zika Virus Infection, according to Health Information System Data, Brazil","Barcellos C, Xavier DR, Pavão AL, Boccolini CS, Pina MF, Pedroso M, Romero D, Romão AR.","Emerg Infect Dis. 2016 Nov;22(11):1894-1899. doi: 10.3201/eid2211.160901. Epub 2016 Nov 15.","Barcellos C","Emerg Infect Dis","2016","2016/09/08","PMC5088029","","10.3201/eid2211.160901"
"27662612","Avian Influenza Virus H5 Strain with North American and Eurasian Lineage Genes in an Antarctic Penguin","Barriga GP, Boric-Bargetto D, San Martin MC, Neira V, van Bakel H, Thompsom M, Tapia R, Toro-Ascuy D, Moreno L, Vasquez Y, Sallaberry M, Torres-Pérez F, González-Acuña D, Medina RA.","Emerg Infect Dis. 2016 Dec;22(12):2221-2223. doi: 10.3201/eid2212.161076. Epub 2016 Dec 15.","Barriga GP","Emerg Infect Dis","2016","2016/09/24","PMC5189164","","10.3201/eid2212.161076"
"27662563","Locally Acquired Eastern Equine Encephalitis Virus Disease, Arkansas, USA","Garlick J, Lee TJ, Shepherd P, Linam WM, Pastula DM, Weinstein S, Schexnayder SM.","Emerg Infect Dis. 2016 Dec;22(12):2216-2217. doi: 10.3201/eid2212.160844. Epub 2016 Dec 15.","Garlick J","Emerg Infect Dis","2016","2016/09/24","PMC5189158","","10.3201/eid2212.160844"
"27662463","Human Brucellosis in Febrile Patients Seeking Treatment at Remote Hospitals, Northeastern Kenya, 2014-2015","Njeru J, Melzer F, Wareth G, El-Adawy H, Henning K, Pletz MW, Heller R, Kariuki S, Fèvre E, Neubauer H.","Emerg Infect Dis. 2016 Dec;22(12):2160-2164. doi: 10.3201/eid2212.160285. Epub 2016 Dec 15.","Njeru J","Emerg Infect Dis","2016","2016/09/24","PMC5189133","","10.3201/eid2212.160285"
"27660916","Upsurge of Enterovirus D68, the Netherlands, 2016","Knoester M, Schölvinck EH, Poelman R, Smit S, Vermont CL, Niesters HG, Van Leer-Buter CC.","Emerg Infect Dis. 2017 Jan;23(1):140-143. doi: 10.3201/eid2301.161313. Epub 2017 Jan 15.","Knoester M","Emerg Infect Dis","2017","2016/09/24","PMC5176244","","10.3201/eid2301.161313"
"27649306","Global Capacity for Emerging Infectious Disease Detection, 1996-2014","Kluberg SA, Mekaru SR, McIver DJ, Madoff LC, Crawley AW, Smolinski MS, Brownstein JS.","Emerg Infect Dis. 2016 Oct;22(10):E1-6. doi: 10.3201/eid2210.151956.","Kluberg SA","Emerg Infect Dis","2016","2016/09/21","PMC5038396","","10.3201/eid2210.151956"
"27649262","Whole-Genome Characterization of Epidemic Neisseria meningitidis Serogroup C and Resurgence of Serogroup W, Niger, 2015","Kretz CB, Retchless AC, Sidikou F, Issaka B, Ousmane S, Schwartz S, Tate AH, Pana A, Njanpop-Lafourcade BM, Nzeyimana I, Nse RO, Deghmane AE, Hong E, Brynildsrud OB, Novak RT, Meyer SA, Oukem-Boyer OOM, Ronveaux O, Caugant DA, Taha MK, Wang X; Niger Response Team.","Emerg Infect Dis. 2016 Oct;22(10):1762-1768. doi: 10.3201/eid2210.160468.","Kretz CB","Emerg Infect Dis","2016","2016/09/21","PMC5038424","","10.3201/eid2210.160468"
"27648951","Polymyxin B Resistance in Carbapenem-Resistant Klebsiella pneumoniae, São Paulo, Brazil","Bartolleti F, Seco BM, Capuzzo Dos Santos C, Felipe CB, Lemo ME, Alves Tda S, Passadore LF, Mimica MJ, Sampaio SC, Zavascki AP, Sampaio JL.","Emerg Infect Dis. 2016 Oct;22(10):1849-51. doi: 10.3201/eid2210.160695.","Bartolleti F","Emerg Infect Dis","2016","2016/09/21","PMC5038415","","10.3201/eid2210.160695"
"27648881","Sporotrichosis-Associated Hospitalizations, United States, 2000-2013","Gold JA, Derado G, Mody RK, Benedict K.","Emerg Infect Dis. 2016 Oct;22(10):1817-20. doi: 10.3201/eid2210.160671.","Gold JA","Emerg Infect Dis","2016","2016/09/21","PMC5038403","","10.3201/eid2210.160671"
"27648844","African Tick-Bite Fever in Traveler Returning to Slovenia from Uganda","Bogovic P, Lotric-Furlan S, Korva M, Avsic-Zupanc T.","Emerg Infect Dis. 2016 Oct;22(10):1848-9. doi: 10.3201/eid2210.160650.","Bogovic P","Emerg Infect Dis","2016","2016/09/21","PMC5038416","","10.3201/eid2210.160650"
"27648748","Cerebral Syphilitic Gumma within 5 Months of Syphilis in HIV-Infected Patient","Tsuboi M, Nishijima T, Teruya K, Kikuchi Y, Gatanaga H, Oka S.","Emerg Infect Dis. 2016 Oct;22(10):1846-8. doi: 10.3201/eid2210.160600.","Tsuboi M","Emerg Infect Dis","2016","2016/09/21","PMC5038426","","10.3201/eid2210.160600"
"27648640","Estimation of Severe Middle East Respiratory Syndrome Cases in the Middle East, 2012-2016","O'Hagan JJ, Carias C, Rudd JM, Pham HT, Haber Y, Pesik N, Cetron MS, Gambhir M, Gerber SI, Swerdlow DL.","Emerg Infect Dis. 2016 Oct;22(10):1797-9. doi: 10.3201/2210.151121.","O'Hagan JJ","Emerg Infect Dis","2016","2016/09/21","PMC5038414","","10.3201/2210.151121"
"27648613","Novel Single-Stranded DNA Circular Viruses in Pericardial Fluid of Patient with Recurrent Pericarditis","Halary S, Duraisamy R, Fancello L, Monteil-Bouchard S, Jardot P, Biagini P, Gouriet F, Raoult D, Desnues C.","Emerg Infect Dis. 2016 Oct;22(10):1839-41. doi: 10.3201/eid2210.160052.","Halary S","Emerg Infect Dis","2016","2016/09/21","PMC5038422","","10.3201/eid2210.160052"
"27648512","Vaccine-Derived Polioviruses and Children with Primary Immunodeficiency, Iran, 1995-2014","Shaghaghi M, Shahmahmoodi S, Abolhassani H, Soleyman-Jahi S, Parvaneh L, Mahmoudi S, Chavoshzadeh Z, Yazdani R, Zahraei SM, Ebrahimi M, Eslamian MH, Tabatabaie H, Yousefi M, Kandelousi YM, Oujaghlou A, Rezaei N, Aghamohammadi A.","Emerg Infect Dis. 2016 Oct;22(10):1712-9. doi: 10.3201/eid2210.151071.","Shaghaghi M","Emerg Infect Dis","2016","2016/09/21","PMC5038407","","10.3201/eid2210.151071"
"27617352","Zika Virus Infection in the Central Nervous System and Female Genital Tract","Nicastri E, Castilletti C, Balestra P, Galgani S, Ippolito G.","Emerg Infect Dis. 2016 Dec;22(12):2228-2230. doi: 10.3201/eid2212.161280. Epub 2016 Dec 15.","Nicastri E","Emerg Infect Dis","2016","2016/09/13","PMC5189169","","10.3201/eid2212.161280"
"27598564","Correction: Vol. 22, No. 6","","Emerg Infect Dis. 2016 Oct;22(10):1862. doi: 10.3201/eid2210.C22210.","","Emerg Infect Dis","2016","2016/09/07","PMC5038393","","10.3201/eid2210.C22210"
"27584829","Highly Pathogenic Avian Influenza A(H5N1) Virus among Poultry, Ghana, 2015","Asante IA, Bertram S, Awuni J, Commey AN, Aniwa B, Ampofo WK, Gabriel G.","Emerg Infect Dis. 2016 Dec;22(12):2209-2211. doi: 10.3201/eid2212.160639. Epub 2016 Dec 15.","Asante IA","Emerg Infect Dis","2016","2016/09/02","PMC5189147","","10.3201/eid2212.160639"
"27584691","Whole-Genome Characterization and Strain Comparison of VT2f-Producing Escherichia coli Causing Hemolytic Uremic Syndrome","Grande L, Michelacci V, Bondì R, Gigliucci F, Franz E, Badouei MA, Schlager S, Minelli F, Tozzoli R, Caprioli A, Morabito S.","Emerg Infect Dis. 2016 Dec;22(12):2078-2086. doi: 10.3201/eid2212.160017. Epub 2016 Dec 15.","Grande L","Emerg Infect Dis","2016","2016/09/02","PMC5189129","","10.3201/eid2212.160017"
"27551713","Inspiration and Insecticide from the Flower Garden","Breedlove B, Arguin PM.","Emerg Infect Dis. 2016 May;22(5):941-2. doi: 10.3201/eid2205.ac2205.","Breedlove B","Emerg Infect Dis","2016","2016/08/24","PMC4861543","","10.3201/eid2205.ac2205"
"27537988","Use of Testing for West Nile Virus and Other Arboviruses","Vanichanan J, Salazar L, Wootton SH, Aguilera E, Garcia MN, Murray KO, Hasbun R.","Emerg Infect Dis. 2016 Sep;22(9):1587-93. doi: 10.3201/eid2209.152050.","Vanichanan J","Emerg Infect Dis","2016","2016/08/19","PMC4994361","","10.3201/eid2209.152050"
"27533624","Elevated Risk for Antimicrobial Drug-Resistant Shigella Infection among Men Who Have Sex with Men, United States, 2011-2015","Bowen A, Grass J, Bicknese A, Campbell D, Hurd J, Kirkcaldy RD.","Emerg Infect Dis. 2016 Sep;22(9):1613-6. doi: 10.3201/eid2209.160624.","Bowen A","Emerg Infect Dis","2016","2016/08/18","PMC4994375","","10.3201/eid2209.160624"
"27532684","Multidrug-Resistant Shigella Infections in Patients with Diarrhea, Cambodia, 2014-2015","Poramathikul K, Bodhidatta L, Chiek S, Oransathid W, Ruekit S, Nobthai P, Lurchachaiwong W, Serichantalergs O, Lon C, Swierczewski B.","Emerg Infect Dis. 2016 Sep;22(9):1640-3. doi: 10.3201/eid2209.152058.","Poramathikul K","Emerg Infect Dis","2016","2016/08/18","PMC4994341","","10.3201/eid2209.152058"
"27532259","Reduction of Healthcare-Associated Infections by Exceeding High Compliance with Hand Hygiene Practices","Sickbert-Bennett EE, DiBiase LM, Willis TM, Wolak ES, Weber DJ, Rutala WA.","Emerg Infect Dis. 2016 Sep;22(9):1628-30. doi: 10.3201/eid2209.151440.","Sickbert-Bennett EE","Emerg Infect Dis","2016","2016/08/18","PMC4994356","","10.3201/eid2209.151440"
"27513890","Systematic Review and Meta-Analysis of Doxycycline Efficacy for Rectal Lymphogranuloma Venereum in Men Who Have Sex with Men","Leeyaphan C, Ong JJ, Chow EP, Kong FY, Hocking JS, Bissessor M, Fairley CK, Chen M.","Emerg Infect Dis. 2016 Oct;22(10):1778-84. doi: 10.3201/eid2210.160986. Epub 2016 Oct 15.","Leeyaphan C","Emerg Infect Dis","2016","2016/08/12","PMC5038401","","10.3201/eid2210.160986"
"27439117","Recombinant Enterovirus A71 Subgenogroup C1 Strains, Germany, 2015","Böttcher S, Obermeier PE, Neubauer K, Diedrich S; Laboratory Network for Enterovirus Diagnostics.","Emerg Infect Dis. 2016 Oct;22(10):1843-1846. doi: 10.3201/eid2210.160357. Epub 2016 Oct 15.","Böttcher S","Emerg Infect Dis","2016","2016/07/21","PMC5038430","","10.3201/eid2210.160357"
"27434858","Lyssavirus in Indian Flying Foxes, Sri Lanka","Gunawardena PS, Marston DA, Ellis RJ, Wise EL, Karawita AC, Breed AC, McElhinney LM, Johnson N, Banyard AC, Fooks AR.","Emerg Infect Dis. 2016 Aug;22(8):1456-9. doi: 10.3201/eid2208.151986.","Gunawardena PS","Emerg Infect Dis","2016","2016/07/20","PMC4982157","","10.3201/eid2208.151986"
"27434822","Multistate US Outbreak of Rapidly Growing Mycobacterial Infections Associated with Medical Tourism to the Dominican Republic, 2013-2014(1)","Schnabel D, Esposito DH, Gaines J, Ridpath A, Barry MA, Feldman KA, Mullins J, Burns R, Ahmad N, Nyangoma EN, Nguyen DB, Perz JF, Moulton-Meissner HA, Jensen BJ, Lin Y, Posivak-Khouly L, Jani N, Morgan OW, Brunette GW, Pritchard PS, Greenbaum AH, Rhee SM, Blythe D, Sotir M; RGM Outbreak Investigation Team.","Emerg Infect Dis. 2016 Aug;22(8):1340-1347. doi: 10.3201/eid2208.151938.","Schnabel D","Emerg Infect Dis","2016","2016/07/20","PMC4982176","","10.3201/eid2208.151938"
"27434739","Co-infections in Visceral Pentastomiasis, Democratic Republic of the Congo","Tappe D, Sulyok M, Riu T, Rózsa L, Bodó I, Schoen C, Muntau B, Babocsay G, Hardi R.","Emerg Infect Dis. 2016 Aug;22(8):1333-9. doi: 10.3201/eid2208.151895.","Tappe D","Emerg Infect Dis","2016","2016/07/20","PMC4982189","","10.3201/eid2208.151895"
"27434395","Human Tick-Borne Encephalitis and Characterization of Virus from Biting Tick","Henningsson AJ, Lindqvist R, Norberg P, Lindblom P, Roth A, Forsberg P, Bergström T, Överby AK, Lindgren PE.","Emerg Infect Dis. 2016 Aug;22(8):1485-7. doi: 10.3201/eid2208.151962.","Henningsson AJ","Emerg Infect Dis","2016","2016/07/20","PMC4982194","","10.3201/eid2208.151962"
"27434260","Baylisascaris procyonis-Associated Meningoencephalitis in a Previously Healthy Adult, California, USA","Langelier C, Reid MJ, Halabi C, Witek N, LaRiviere A, Shah M, Wilson MR, Chin-Hong P, Douglas V, Kazacos KR, Babik JM.","Emerg Infect Dis. 2016 Aug;22(8):1480-4. doi: 10.3201/eid2208.151939.","Langelier C","Emerg Infect Dis","2016","2016/07/20","PMC4982180","","10.3201/eid2208.151939"
"27434213","Influenza D Virus Infection in Herd of Cattle, Japan","Murakami S, Endoh M, Kobayashi T, Takenaka-Uema A, Chambers JK, Uchida K, Nishihara M, Hause B, Horimoto T.","Emerg Infect Dis. 2016 Aug;22(8):1517-9. doi: 10.3201/eid2208.160362.","Murakami S","Emerg Infect Dis","2016","2016/07/20","PMC4982187","","10.3201/eid2208.160362"
"27434186","Enterovirus D68 Infection in Children with Acute Flaccid Myelitis, Colorado, USA, 2014","Aliabadi N, Messacar K, Pastula DM, Robinson CC, Leshem E, Sejvar JJ, Nix WA, Oberste MS, Feikin DR, Dominguez SR.","Emerg Infect Dis. 2016 Aug;22(8):1387-94. doi: 10.3201/eid2208.151949.","Aliabadi N","Emerg Infect Dis","2016","2016/07/20","PMC4982171","","10.3201/eid2208.151949"
"27434135","Increase in Eyeworm Infections in Eastern Europe","Colella V, Kirkova Z, Fok É, Mihalca AD, Tasić-Otašević S, Hodžić A, Dantas-Torres F, Otranto D.","Emerg Infect Dis. 2016 Aug;22(8):1513-5. doi: 10.3201/eid2208.160792.","Colella V","Emerg Infect Dis","2016","2016/07/20","PMC4982158","","10.3201/eid2208.160792"
"27434025","Influenza A(H7N7) Virus among Poultry Workers, Italy, 2013","Puzelli S, Rizzo C, Fabiani C, Facchini M, Gaibani P, Landini MP, Gagliotti C, Moro ML, Rangoni R, Piccolomini LL, Finarelli AC, Tamba M, Rezza G, Declich S, Donatelli I, Castrucci MR.","Emerg Infect Dis. 2016 Aug;22(8):1512-3. doi: 10.3201/eid2208.160246.","Puzelli S","Emerg Infect Dis","2016","2016/07/20","PMC4982161","","10.3201/eid2208.160246"
"27433830","Virulence and Evolution of West Nile Virus, Australia, 1960-2012","Prow NA, Edmonds JH, Williams DT, Setoh YX, Bielefeldt-Ohmann H, Suen WW, Hobson-Peters J, van den Hurk AF, Pyke AT, Hall-Mendelin S, Northill JA, Johansen CA, Warrilow D, Wang J, Kirkland PD, Doggett S, Andrade CC, Brault AC, Khromykh AA, Hall RA.","Emerg Infect Dis. 2016 Aug;22(8):1353-62. doi: 10.3201/eid2208.151719.","Prow NA","Emerg Infect Dis","2016","2016/07/20","PMC4982165","","10.3201/eid2208.151719"
"27434194","Culex pipiens and Aedes triseriatus Mosquito Susceptibility to Zika Virus","Aliota MT, Peinado SA, Osorio JE, Bartholomay LC.","Emerg Infect Dis. 2016 Oct;22(10):1857-9. doi: 10.3201/eid2210.161082. Epub 2016 Oct 15.","Aliota MT","Emerg Infect Dis","2016","2016/07/20","PMC5038408","","10.3201/eid2210.161082"
"27367466","Inactivation and Environmental Stability of Zika Virus","Müller JA, Harms M, Schubert A, Jansen S, Michel D, Mertens T, Schmidt-Chanasit J, Münch J.","Emerg Infect Dis. 2016 Sep;22(9):1685-7. doi: 10.3201/eid2209.160664. Epub 2016 Sep 15.","Müller JA","Emerg Infect Dis","2016","2016/07/02","PMC4994368","","10.3201/eid2209.160664"
"27366797","Enteric Fever and Invasive Nontyphoidal Salmonellosis--9th International Conference on Typhoid and Invasive NTS Disease, Bali, Indonesia, April 30-May 3, 2015","Khan MI, Katrinak C, Freeman A, Franco-Paredes C.","Emerg Infect Dis. 2016 Apr;22(4):e151463. doi: 10.3201/eid2204.151463.","Khan MI","Emerg Infect Dis","2016","2016/07/02","PMC4806947","","10.3201/eid2204.151463"
"27358972","Exportations of Symptomatic Cases of MERS-CoV Infection to Countries outside the Middle East","Carias C, O'Hagan JJ, Jewett A, Gambhir M, Cohen NJ, Haber Y, Pesik N, Swerdlow DL.","Emerg Infect Dis. 2016 Apr;22(4):723-5. doi: 10.3201/eid2204.150976.","Carias C","Emerg Infect Dis","2016","2016/07/01","PMC4806968","","10.3201/eid2204.150976"
"27347706","Unmet Needs for a Rapid Diagnosis of Chikungunya Virus Infection","Burdino E, Calleri G, Caramello P, Ghisetti V.","Emerg Infect Dis. 2016 Oct;22(10):1837-9. doi: 10.3201/eid2210.151784. Epub 2016 Oct 15.","Burdino E","Emerg Infect Dis","2016","2016/06/28","PMC5038423","","10.3201/eid2210.151784"
"27326439","Methylotroph [meth'il-o-trof""]","","Emerg Infect Dis. 2016 Mar;22(3):409. doi: 10.3201/eid2203.et2203.","","Emerg Infect Dis","2016","2016/06/22","PMC4766882","","10.3201/eid2203.et2203"
"27322919","Chromosomal Locations of mcr-1 and bla CTX-M-15 in Fluoroquinolone-Resistant Escherichia coli ST410","Falgenhauer L, Waezsada SE, Gwozdzinski K, Ghosh H, Doijad S, Bunk B, Spröer C, Imirzalioglu C, Seifert H, Irrgang A, Fischer J, Guerra B, Käsbohrer A, Overmann J, Goesmann A, Chakraborty T.","Emerg Infect Dis. 2016 Sep;22(9):1689-91. doi: 10.3201/eid2209.160692. Epub 2016 Sep 15.","Falgenhauer L","Emerg Infect Dis","2016","2016/06/21","PMC4994348","","10.3201/eid2209.160692"
"27315090","Outbreak of Vibrio parahaemolyticus Sequence Type 120, Peru, 2009","Gonzalez-Escalona N, Gavilan RG, Toro M, Zamudio ML, Martinez-Urtaza J.","Emerg Infect Dis. 2016 Jul;22(7):1235-7. doi: 10.3201/eid2207.151896.","Gonzalez-Escalona N","Emerg Infect Dis","2016","2016/06/18","PMC4918183","","10.3201/eid2207.151896"
"27314874","Heat Wave-Associated Vibriosis, Sweden and Finland, 2014","Baker-Austin C, Trinanes JA, Salmenlinna S, Löfdahl M, Siitonen A, Taylor NG, Martinez-Urtaza J.","Emerg Infect Dis. 2016 Jul;22(7):1216-20. doi: 10.3201/eid2207.151996.","Baker-Austin C","Emerg Infect Dis","2016","2016/06/18","PMC4918148","","10.3201/eid2207.151996"
"27314645","Novel Senecavirus A in Swine with Vesicular Disease, United States, July 2015","Guo B, Piñeyro PE, Rademacher CJ, Zheng Y, Li G, Yuan J, Hoang H, Gauger PC, Madson DM, Schwartz KJ, Canning PE, Arruda BL, Cooper VL, Baum DH, Linhares DC, Main RG, Yoon KJ.","Emerg Infect Dis. 2016 Jul;22(7):1325-7. doi: 10.3201/eid2207.151758.","Guo B","Emerg Infect Dis","2016","2016/06/18","PMC4918180","","10.3201/eid2207.151758"
