PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"19331733","Rift Valley fever, Mayotte, 2007-2008","Sissoko D, Giry C, Gabrie P, Tarantola A, Pettinelli F, Collet L, D'Ortenzio E, Renault P, Pierre V.","Emerg Infect Dis. 2009 Apr;15(4):568-70. doi: 10.3201/eid1504.081045.","Sissoko D","Emerg Infect Dis","2009","2009/04/01","PMC2671425","","10.3201/eid1504.081045"
"19331731","Oseltamivir-resistant influenza virus A (H1N1), Europe, 2007-08 season","Meijer A, Lackenby A, Hungnes O, Lina B, van-der-Werf S, Schweiger B, Opp M, Paget J, van-de-Kassteele J, Hay A, Zambon M; European Influenza Surveillance Scheme.","Emerg Infect Dis. 2009 Apr;15(4):552-60. doi: 10.3201/eid1504.181280.","Meijer A","Emerg Infect Dis","2009","2009/04/01","PMC2671453","","10.3201/eid1504.181280"
"19331729","Animal reservoir hosts and fish-borne zoonotic trematode infections on fish farms, Vietnam","Lan-Anh NT, Phuong NT, Murrell KD, Johansen MV, Dalsgaard A, Thu LT, Kim-Chi TT, Thamsborg SM.","Emerg Infect Dis. 2009 Apr;15(4):540-6. doi: 10.3201/eid1504.081147.","Lan-Anh NT","Emerg Infect Dis","2009","2009/04/01","PMC2671438","","10.3201/eid1504.081147"
"19331727","Exotic small mammals as potential reservoirs of zoonotic Bartonella spp","Inoue K, Maruyama S, Kabeya H, Hagiya K, Izumi Y, Une Y, Yoshikawa Y.","Emerg Infect Dis. 2009 Apr;15(4):526-32. doi: 10.3201/eid1504.081223.","Inoue K","Emerg Infect Dis","2009","2009/04/01","PMC2671452","","10.3201/eid1504.081223"
"19331725","International course on emerging viruses in the Amazon region","do-Vale-Gomes AL, Magalhães C, Melo F, Inga R, Gadelha SR.","Emerg Infect Dis. 2009 Apr;15(4):e1. doi: 10.3201/eid1504.080367.","do-Vale-Gomes AL","Emerg Infect Dis","2009","2009/04/01","PMC2671423","","10.3201/eid1504.080367"
"19239777","Cutaneous anthrax, West Bengal, India, 2007","Ray TK, Hutin YJ, Murhekar MV.","Emerg Infect Dis. 2009 Mar;15(3):497-9. doi: 10.3201/eid1503.080972.","Ray TK","Emerg Infect Dis","2009","2009/02/26","PMC2666291","","10.3201/eid1503.080972"
"19239771","Detection of novel SARS-like and other coronaviruses in bats from Kenya","Tong S, Conrardy C, Ruone S, Kuzmin IV, Guo X, Tao Y, Niezgoda M, Haynes L, Agwanda B, Breiman RF, Anderson LJ, Rupprecht CE.","Emerg Infect Dis. 2009 Mar;15(3):482-5. doi: 10.3201/eid1503.081013.","Tong S","Emerg Infect Dis","2009","2009/02/26","PMC2681120","","10.3201/eid1503.081013"
"19239767","Coordinated implementation of chikungunya virus reverse transcription-PCR","Panning M, Charrel RN, Donoso Mantke O, Landt O, Niedrig M, Drosten C.","Emerg Infect Dis. 2009 Mar;15(3):469-71. doi: 10.3201/eid1503.081104.","Panning M","Emerg Infect Dis","2009","2009/02/26","PMC2681123","","10.3201/eid1503.081104"
"19239765","Crimean-Congo hemorrhagic fever virus in high-risk population, Turkey","Gunes T, Engin A, Poyraz O, Elaldi N, Kaya S, Dokmetas I, Bakir M, Cinar Z.","Emerg Infect Dis. 2009 Mar;15(3):461-4. doi: 10.3201/eid1503.080687.","Gunes T","Emerg Infect Dis","2009","2009/02/26","PMC2681111","","10.3201/eid1503.080687"
"19239762","Methicillin-resistant Staphylococcus aureus in poultry","Persoons D, Van Hoorebeke S, Hermans K, Butaye P, de Kruif A, Haesebrouck F, Dewulf J.","Emerg Infect Dis. 2009 Mar;15(3):452-3. doi: 10.3201/eid1503.080696.","Persoons D","Emerg Infect Dis","2009","2009/02/26","PMC2666289","","10.3201/eid1503.080696"
"19239753","Prevalence and seasonality of influenza-like illness in children, Nicaragua, 2005-2007","Gordon A, Ortega O, Kuan G, Reingold A, Saborio S, Balmaseda A, Harris E.","Emerg Infect Dis. 2009 Mar;15(3):408-14. doi: 10.3201/eid1503.080238.","Gordon A","Emerg Infect Dis","2009","2009/02/26","PMC2681107","","10.3201/eid1503.080238"
"19239752","Characterization of avian influenza viruses A (H5N1) from wild birds, Hong Kong, 2004-2008","Smith GJ, Vijaykrishna D, Ellis TM, Dyrting KC, Leung YH, Bahl J, Wong CW, Kai H, Chow MK, Duan L, Chan AS, Zhang LJ, Chen H, Luk GS, Peiris JS, Guan Y.","Emerg Infect Dis. 2009 Mar;15(3):402-7. doi: 10.3201/eid1503.081190.","Smith GJ","Emerg Infect Dis","2009","2009/02/26","PMC2666293","","10.3201/eid1503.081190"
"19239746","Meeting the challenge of influenza pandemic preparedness in developing countries","Fedson DS.","Emerg Infect Dis. 2009 Mar;15(3):365-71. doi: 10.3201/eid1503.080857.","Fedson DS","Emerg Infect Dis","2009","2009/02/26","PMC2681116","","10.3201/eid1503.080857"
"19193301","Myself that I remake","Potter P.","Emerg Infect Dis. 2009 Feb;15(2):361-2. doi: 10.3201/eid1502.000000.","Potter P","Emerg Infect Dis","2009","2009/02/06","PMC2657645","","10.3201/eid1502.000000"
"19193300","Mesotherapy-associated outbreak caused by Mycobacterium immunogenum","Del-Castillo M, Palmero D, Lopez B, Paul R, Ritacco V, Bonvehi P, Clara L, Ambroggi M, Barrera L, Vay C.","Emerg Infect Dis. 2009 Feb;15(2):357-9. doi: 10.3201/eid1502.081125.","Del-Castillo M","Emerg Infect Dis","2009","2009/02/06","","","10.3201/eid1502.081125"
"19193287","Chikungunya virus and central nervous system infections in children, India","Lewthwaite P, Vasanthapuram R, Osborne JC, Begum A, Plank JL, Shankar MV, Hewson R, Desai A, Beeching NJ, Ravikumar R, Solomon T.","Emerg Infect Dis. 2009 Feb;15(2):329-31. doi: 10.3201/eid1502.080902.","Lewthwaite P","Emerg Infect Dis","2009","2009/02/06","PMC2662654","","10.3201/eid1502.080902"
"19193283","Epizootic hemorrhagic disease in cattle, Western Turkey","Temizel EM, Yesilbag K, Batten C, Senturk S, Maan NS, Mertens PPC, Batmaz H.","Emerg Infect Dis. 2009 Feb;15(2):317-9. doi: 10.3201/eid1502.080572.","Temizel EM","Emerg Infect Dis","2009","2009/02/06","PMC2662652","","10.3201/eid1502.080572"
"19193268","Nontuberculous mycobacteria, zambia","Buijtels PC, van-der-Sande MA, de-Graaff CS, Parkinson S, Verbrugh HA, Petit PL, van-Soolingen D.","Emerg Infect Dis. 2009 Feb;15(2):242-9. doi: 10.3201/eid1502.080006.","Buijtels PC","Emerg Infect Dis","2009","2009/02/06","PMC2657609","","10.3201/eid1502.080006"
"19193263","Seoul virus and hantavirus disease, Shenyang, People's Republic of China","Zhang YZ, Dong X, Li X, Ma C, Xiong HP, Yan GJ, Gao N, Jiang DM, Li MH, Li LP, Zou Y, Plyusnin A.","Emerg Infect Dis. 2009 Feb;15(2):200-6. doi: 10.3201/eid1502.080291.","Zhang YZ","Emerg Infect Dis","2009","2009/02/06","PMC2662651","","10.3201/eid1502.080291"
"19193256","Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya","Crabtree MB, Sang R, Miller BR.","Emerg Infect Dis. 2009 Feb;15(2):147-54. doi: 10.3201/eid1502.080851.","Crabtree MB","Emerg Infect Dis","2009","2009/02/06","PMC2657624","","10.3201/eid1502.080851"
"19116081","SCCmec typing in methicillin-resistant Staphylococcus aureus strains of animal origin","Jansen MD, Box AT, Fluit AC.","Emerg Infect Dis. 2009 Jan;15(1):136-7; author reply 136-7. doi: 10.3201/eid1501.071647.","Jansen MD","Emerg Infect Dis","2009","2009/01/01","PMC2660682","","10.3201/eid1501.071647"
"19116077","Fatal HIV encephalitis in HIV-seronegative patients","Martin TM, Rich JD.","Emerg Infect Dis. 2009 Jan;15(1):129-31. doi: 10.3201/eid1501.070834.","Martin TM","Emerg Infect Dis","2009","2009/01/01","PMC2660676","","10.3201/eid1501.070834"
"19116074","Pulmonary tuberculosis and Mycobacterium bovis, Uganda","Byarugaba F, Charles-Etter EM, Godreuil S, Grimaud P.","Emerg Infect Dis. 2009 Jan;15(1):124-5. doi: 10.3201/eid1501.080487.","Byarugaba F","Emerg Infect Dis","2009","2009/01/01","PMC2660693","","10.3201/eid1501.080487"
"19116073","Clostridium difficile-related hospitalizations among US adults, 2006","Zilberberg MD.","Emerg Infect Dis. 2009 Jan;15(1):122-4. doi: 10.3201/eid1501.080793.","Zilberberg MD","Emerg Infect Dis","2009","2009/01/01","PMC2660703","","10.3201/eid1501.080793"
"19116072","Emerging Mycobacteria spp. in cooling towers","Pagnier I, Merchat M, Raoult D, La Scola B.","Emerg Infect Dis. 2009 Jan;15(1):121-2. doi: 10.3201/eid1501.071356.","Pagnier I","Emerg Infect Dis","2009","2009/01/01","PMC2660679","","10.3201/eid1501.071356"
"19116071","Evidence of maternal-fetal transmission of Parachlamydia acanthamoebae","Baud D, Goy G, Gerber S, Vial Y, Hohlfeld P, Greub G.","Emerg Infect Dis. 2009 Jan;15(1):120-1. doi: 10.3201/eid1501.080911.","Baud D","Emerg Infect Dis","2009","2009/01/01","PMC2660709","","10.3201/eid1501.080911"
"19116068","Falciparum malaria in patient 9 years after leaving malaria-endemic area","Theunissen C, Janssens P, Demulder A, Nouboussié D, Van-Esbroeck M, Van-Gompel A, Van-Denende J.","Emerg Infect Dis. 2009 Jan;15(1):115-6. doi: 10.3201/eid1501.080909.","Theunissen C","Emerg Infect Dis","2009","2009/01/01","PMC2660708","","10.3201/eid1501.080909"
"19116067","Hepatitis E virus genotype 3 diversity, France","Legrand-Abravanel F, Mansuy JM, Dubois M, Kamar N, Peron JM, Rostaing L, Izopet J.","Emerg Infect Dis. 2009 Jan;15(1):110-4. doi: 10.3201/eid1501.080296.","Legrand-Abravanel F","Emerg Infect Dis","2009","2009/01/01","PMC2660688","","10.3201/eid1501.080296"
"19116066","Polyomaviruses KI and WU in immunocompromised patients with respiratory disease","Mourez T, Bergeron A, Ribaud P, Scieux C, de Latour RP, Tazi A, Socié G, Simon F, LeGoff J.","Emerg Infect Dis. 2009 Jan;15(1):107-9. doi: 10.3201/eid1501.080758.","Mourez T","Emerg Infect Dis","2009","2009/01/01","PMC2662633","","10.3201/eid1501.080758"
"19116064","Variation in Antimicrobial resistance in sporadic and outbreak-related Salmonella enterica serovar Typhimurium","Nielsen EM, Torpdahl M, Ethelberg S, Hammerum AM.","Emerg Infect Dis. 2009 Jan;15(1):101-3. doi: 10.3201/eid1501.080853.","Nielsen EM","Emerg Infect Dis","2009","2009/01/01","PMC2660706","","10.3201/eid1501.080853"
"19116063","Rickettsia helvetica in Dermacentor reticulatus ticks","Dobec M, Golubic D, Punda-Polic V, Kaeppeli F, Sievers M.","Emerg Infect Dis. 2009 Jan;15(1):98-100. doi: 10.3201/eid1501.080815.","Dobec M","Emerg Infect Dis","2009","2009/01/01","PMC2660705","","10.3201/eid1501.080815"
"19116060","Serotype g12 rotaviruses, Lilongwe, Malawi","Cunliffe NA, Ngwira BM, Dove W, Nakagomi O, Nakagomi T, Perez A, Hart CA, Kazembe PN, Mwansambo CC.","Emerg Infect Dis. 2009 Jan;15(1):87-90. doi: 10.3201/eid1501.080427.","Cunliffe NA","Emerg Infect Dis","2009","2009/01/01","PMC2660691","","10.3201/eid1501.080427"
"19116055","Botulism from drinking pruno","Vugia DJ, Mase SR, Cole B, Stiles J, Rosenberg J, Velasquez L, Radner A, Inami G.","Emerg Infect Dis. 2009 Jan;15(1):69-71. doi: 10.3201/eid1501.081024.","Vugia DJ","Emerg Infect Dis","2009","2009/01/01","PMC2660710","","10.3201/eid1501.081024"
"19116050","Invasive disease caused by nontuberculous mycobacteria, Tanzania","Crump JA, van Ingen J, Morrissey AB, Boeree MJ, Mavura DR, Swai B, Thielman NM, Bartlett JA, Grossman H, Maro VP, van Soolingen D.","Emerg Infect Dis. 2009 Jan;15(1):53-5. doi: 10.3201/eid1501.081093.","Crump JA","Emerg Infect Dis","2009","2009/01/01","PMC2660713","","10.3201/eid1501.081093"
"19116047","Venetian rule and control of plague epidemics on the Ionian Islands during 17th and 18th centuries","Konstantinidou K, Mantadakis E, Falagas ME, Sardi T, Samonis G.","Emerg Infect Dis. 2009 Jan;15(1):39-43. doi: 10.3201/eid1501.071545.","Konstantinidou K","Emerg Infect Dis","2009","2009/01/01","PMC2660681","","10.3201/eid1501.071545"
"19116041","Past, present, and future of Japanese encephalitis","Erlanger TE, Weiss S, Keiser J, Utzinger J, Wiedenmayer K.","Emerg Infect Dis. 2009 Jan;15(1):1-7. doi: 10.3201/eid1501.080311.","Erlanger TE","Emerg Infect Dis","2009","2009/01/01","PMC2660690","","10.3201/eid1501.080311"
"19046547","Eye to eye in the village","Potter P.","Emerg Infect Dis. 2008 Dec;14(12):1978-9. doi: 10.3201/eid1412.AC1412.","Potter P","Emerg Infect Dis","2008","2008/12/03","PMC2634655","","10.3201/eid1412.AC1412"
"19046545","Antibodies to Nipah or Nipah-like viruses in bats, China","Li Y, Wang J, Hickey AC, Zhang Y, Li Y, Wu Y, Zhang H, Yuan J, Han Z, McEachern J, Broder CC, Wang LF, Shi Z.","Emerg Infect Dis. 2008 Dec;14(12):1974-6. doi: 10.3201/eid1412.080359.","Li Y","Emerg Infect Dis","2008","2008/12/03","PMC2634619","","10.3201/eid1412.080359"
"19046539","Rickettsia sp. in Ixodes granulatus ticks, Japan","Fujita H, Kadosaka T, Nitta Y, Ando S, Takano A, Watanabe H, Kawabata H.","Emerg Infect Dis. 2008 Dec;14(12):1963-5. doi: 10.3201/eid1412.080894.","Fujita H","Emerg Infect Dis","2008","2008/12/03","PMC2634645","","10.3201/eid1412.080894"
"19046537","Yersinia pseudotuberculosis O:1 traced to raw carrots, Finland","Kangas S, Takkinen J, Hakkinen M, Nakari UM, Johansson T, Henttonen H, Virtaluoto L, Siitonen A, Ollgren J, Kuusi M.","Emerg Infect Dis. 2008 Dec;14(12):1959-61. doi: 10.3201/eid1412.080284.","Kangas S","Emerg Infect Dis","2008","2008/12/03","PMC2634618","","10.3201/eid1412.080284"
"19046529","Streptococcus suis meningitis without history of animal contact, Italy","Manzin A, Palmieri C, Serra C, Saddi B, Princivalli MS, Loi G, Angioni G, Tiddia F, Varaldo PE, Facinelli B.","Emerg Infect Dis. 2008 Dec;14(12):1946-8. doi: 10.3201/eid1412.080679.","Manzin A","Emerg Infect Dis","2008","2008/12/03","PMC2634631","","10.3201/eid1412.080679"
"19046525","Mycobacterium bovis strains causing smear-positive human tuberculosis, Southwest Ireland","Ojo O, Sheehan S, Corcoran GD, Okker M, Gover K, Nikolayevsky V, Brown T, Dale J, Gordon SV, Drobniewski F, Prentice MB.","Emerg Infect Dis. 2008 Dec;14(12):1931-4. doi: 10.3201/eid1412.071135.","Ojo O","Emerg Infect Dis","2008","2008/12/03","PMC2634610","","10.3201/eid1412.071135"
"19046522","Hemoplasma infection in HIV-positive patient, Brazil","dos Santos AP, dos Santos RP, Biondo AW, Dora JM, Goldani LZ, de Oliveira ST, de Sá Guimarães AM, Timenetsky J, de Morais HA, González FH, Messick JB.","Emerg Infect Dis. 2008 Dec;14(12):1922-4. doi: 10.3201/eid1412.080964.","dos Santos AP","Emerg Infect Dis","2008","2008/12/03","PMC2634649","","10.3201/eid1412.080964"
"19046521","Mycobacterium bovis infection in Holstein Friesian cattle, Iran","Tadayon K, Mosavari N, Sadeghi F, Forbes KJ.","Emerg Infect Dis. 2008 Dec;14(12):1919-21. doi: 10.3201/eid1412.070727.","Tadayon K","Emerg Infect Dis","2008","2008/12/03","PMC2634609","","10.3201/eid1412.070727"
"19046508","Surveillance of coyotes to detect bovine tuberculosis, Michigan","VerCauteren KC, Atwood TC, DeLiberto TJ, Smith HJ, Stevenson JS, Thomsen BV, Gidlewski T, Payeur J.","Emerg Infect Dis. 2008 Dec;14(12):1862-9. doi: 10.3201/eid1412.071181.","VerCauteren KC","Emerg Infect Dis","2008","2008/12/03","PMC2634611","","10.3201/eid1412.071181"
"19046506","Enzootic rabies elimination from dogs and reemergence in wild terrestrial carnivores, United States","Velasco-Villa A, Reeder SA, Orciari LA, Yager PA, Franka R, Blanton JD, Zuckero L, Hunt P, Oertli EH, Robinson LE, Rupprecht CE.","Emerg Infect Dis. 2008 Dec;14(12):1849-54. doi: 10.3201/eid1412.080876.","Velasco-Villa A","Emerg Infect Dis","2008","2008/12/03","PMC2634643","","10.3201/eid1412.080876"
"18976587","Mycobacterium haemophilum infection after alemtuzumab treatment","Kamboj M, Louie E, Kiehn T, Papanicolaou G, Glickman M, Sepkowitz K.","Emerg Infect Dis. 2008 Nov;14(11):1821-3. doi: 10.3201/eid1411.071321.","Kamboj M","Emerg Infect Dis","2008","2008/11/04","PMC2630725","","10.3201/eid1411.071321"
"18976586","Incubation period for human cases of avian influenza A (H5N1) infection, China","Huai Y, Xiang N, Zhou L, Feng L, Peng Z, Chapman RS, Uyeki TM, Yu H.","Emerg Infect Dis. 2008 Nov;14(11):1819-21. doi: 10.3201/eid1411.080509.","Huai Y","Emerg Infect Dis","2008","2008/11/04","PMC2630744","","10.3201/eid1411.080509"
"18976584","Severe malaria and artesunate treatment, Norway","Mørch K, Strand Ø, Dunlop O, Berg A, Langeland N, Leiva RA, Longva JA, Sjursen H, Skrede S, Sundal J, Jensenius M.","Emerg Infect Dis. 2008 Nov;14(11):1816-8. doi: 10.3201/eid1411.080636.","Mørch K","Emerg Infect Dis","2008","2008/11/04","PMC2630751","","10.3201/eid1411.080636"
"18976583","Rickettsia aeschlimannii infection, Algeria","Mokrani N, Parola P, Tebbal S, Dalichaouche M, Aouati A, Raoult D.","Emerg Infect Dis. 2008 Nov;14(11):1814-5. doi: 10.3201/eid1411.071221.","Mokrani N","Emerg Infect Dis","2008","2008/11/04","PMC2630723","","10.3201/eid1411.071221"
"18976577","Unusual Cryptosporidium genotypes in human cases of diarrhea","Robinson G, Elwin K, Chalmers RM.","Emerg Infect Dis. 2008 Nov;14(11):1800-2. doi: 10.3201/eid1411.080239.","Robinson G","Emerg Infect Dis","2008","2008/11/04","PMC2630733","","10.3201/eid1411.080239"
"18976574","New foci of Buruli ulcer, Angola and Democratic Republic of Congo","Kibadi K, Panda M, Tamfum JJ, Fraga AG, Longatto Filho A, Anyo G, Pedrosa J, Nakazawa Y, Suykerbuyk P, Meyers WM, Portaels F.","Emerg Infect Dis. 2008 Nov;14(11):1790-2. doi: 10.3201/eid1411.071649.","Kibadi K","Emerg Infect Dis","2008","2008/11/04","PMC2630729","","10.3201/eid1411.071649"
"18976566","Role of human polyomaviruses in respiratory tract disease in young children","Wattier RL, Vázquez M, Weibel C, Shapiro ED, Ferguson D, Landry ML, Kahn JS.","Emerg Infect Dis. 2008 Nov;14(11):1766-8. doi: 10.3201/eid1411.080394.","Wattier RL","Emerg Infect Dis","2008","2008/11/04","PMC2630739","","10.3201/eid1411.080394"
"18976562","Phylogenetics and pathogenesis of early avian influenza viruses (H5N1), Nigeria","Aiki-Raji CO, Aguilar PV, Kwon YK, Goetz S, Suarez DL, Jethra AI, Nash O, Adeyefa CA, Adu FD, Swayne D, Basler CF.","Emerg Infect Dis. 2008 Nov;14(11):1753-5. doi: 10.3201/eid1411.080557.","Aiki-Raji CO","Emerg Infect Dis","2008","2008/11/04","PMC2630749","","10.3201/eid1411.080557"
"18976557","Domestic pigs and Japanese encephalitis virus infection, Australia","van-den-Hurk AF, Ritchie SA, Johansen CA, Mackenzie JS, Smith GA.","Emerg Infect Dis. 2008 Nov;14(11):1736-8. doi: 10.3201/eid1411.071368.","van-den-Hurk AF","Emerg Infect Dis","2008","2008/11/04","PMC2630726","","10.3201/eid1411.071368"
"18976556","Replacement of sublineages of avian influenza (H5N1) by reassortments, sub-Saharan Africa","Owoade AA, Gerloff NA, Ducatez MF, Taiwo JO, Kremer JR, Muller CP.","Emerg Infect Dis. 2008 Nov;14(11):1731-5. doi: 10.3201/eid1411.080555.","Owoade AA","Emerg Infect Dis","2008","2008/11/04","PMC2630748","","10.3201/eid1411.080555"
"18976552","Multidrug- and extensively drug-resistant tuberculosis, Germany","Eker B, Ortmann J, Migliori GB, Sotgiu G, Muetterlein R, Centis R, Hoffmann H, Kirsten D, Schaberg T, Ruesch-Gerdes S, Lange C; German TBNET Group.","Emerg Infect Dis. 2008 Nov;14(11):1700-6. doi: 10.3201/eid1411.080729.","Eker B","Emerg Infect Dis","2008","2008/11/04","PMC2630755","","10.3201/eid1411.080729"
"18976551","Molecular epidemiology of methicillin-resistant Staphylococcus aureus, rural southwestern Alaska","David MZ, Rudolph KM, Hennessy TW, Boyle-Vavra S, Daum RS.","Emerg Infect Dis. 2008 Nov;14(11):1693-9. doi: 10.3201/eid1411.080381.","David MZ","Emerg Infect Dis","2008","2008/11/04","PMC2630737","","10.3201/eid1411.080381"
"18976550","Antimicrobial drug-selection markers for Burkholderia pseudomallei and B. mallei","Schweizer HP, Peacock SJ.","Emerg Infect Dis. 2008 Nov;14(11):1689-92. doi: 10.3201/eid1411.080431.","Schweizer HP","Emerg Infect Dis","2008","2008/11/04","PMC2630740","","10.3201/eid1411.080431"
"18826851","Collage and assemblage in the microbial world","Potter P.","Emerg Infect Dis. 2008 Oct;14(10):1680-1. doi: 10.3201/eid1410.AC1410.","Potter P","Emerg Infect Dis","2008","2008/10/02","PMC2609871","","10.3201/eid1410.AC1410"
"18826849","Echinococcosis and Tibetan communities","Craig PS, Li T, Qiu J, Zhen R, Wang Q, Giraudoux P, Ito A, Heath D, Warnock B, Schantz P, Yang W.","Emerg Infect Dis. 2008 Oct;14(10):1674-5. doi: 10.3201/eid1410.071636.","Craig PS","Emerg Infect Dis","2008","2008/10/02","PMC2609884","","10.3201/eid1410.071636"
"18826847","Detecting avian influenza virus (H5N1) in domestic duck feathers","Yamamoto Y, Nakamura K, Okamatsu M, Miyazaki A, Yamada M, Mase M.","Emerg Infect Dis. 2008 Oct;14(10):1671-2. doi: 10.3201/eid1410.080415.","Yamamoto Y","Emerg Infect Dis","2008","2008/10/02","PMC2609858","","10.3201/eid1410.080415"
"18826845","Serogroup A Neisseria meningitidis with reduced susceptibility to ciprofloxacin","Strahilevitz J, Adler A, Smollan G, Temper V, Keller N, Block C.","Emerg Infect Dis. 2008 Oct;14(10):1667-9. doi: 10.3201/eid1410.080252.","Strahilevitz J","Emerg Infect Dis","2008","2008/10/02","PMC2609879","","10.3201/eid1410.080252"
"18826833","Spinach-associated Escherichia coli O157:H7 outbreak, Utah and New Mexico, 2006","Grant J, Wendelboe AM, Wendel A, Jepson B, Torres P, Smelser C, Rolfs RT.","Emerg Infect Dis. 2008 Oct;14(10):1633-6. doi: 10.3201/eid1410.071341.","Grant J","Emerg Infect Dis","2008","2008/10/02","PMC2609868","","10.3201/eid1410.071341"
"18826828","New hosts for equine herpesvirus 9","Schrenzel MD, Tucker TA, Donovan TA, Busch MD, Wise AG, Maes RK, Kiupel M.","Emerg Infect Dis. 2008 Oct;14(10):1616-9. doi: 10.3201/eid1410.080703.","Schrenzel MD","Emerg Infect Dis","2008","2008/10/02","PMC2609862","","10.3201/eid1410.080703"
"18826827","Rickettsia typhi and R. felis in rat fleas (Xenopsylla cheopis), Oahu, Hawaii","Eremeeva ME, Warashina WR, Sturgeon MM, Buchholz AE, Olmsted GK, Park SY, Effler PV, Karpathy SE.","Emerg Infect Dis. 2008 Oct;14(10):1613-5. doi: 10.3201/eid1410.080571.","Eremeeva ME","Emerg Infect Dis","2008","2008/10/02","PMC2609893","","10.3201/eid1410.080571"
"18826826","Automatic outbreak detection algorithm versus electronic reporting system","Straetemans M, Altmann D, Eckmanns T, Krause G.","Emerg Infect Dis. 2008 Oct;14(10):1610-2. doi: 10.3201/eid1410.071354.","Straetemans M","Emerg Infect Dis","2008","2008/10/02","PMC2609880","","10.3201/eid1410.071354"
"18826825","Estimating community incidence of Salmonella, Campylobacter, and Shiga toxin-producing Escherichia coli infections, Australia","Hall G, Yohannes K, Raupach J, Becker N, Kirk M.","Emerg Infect Dis. 2008 Oct;14(10):1601-9. doi: 10.3201/eid1410.071042.","Hall G","Emerg Infect Dis","2008","2008/10/02","PMC2609882","","10.3201/eid1410.071042"
"18826824","Pyogenic liver abscess as endemic disease, Taiwan","Tsai FC, Huang YT, Chang LY, Wang JT.","Emerg Infect Dis. 2008 Oct;14(10):1592-600. doi: 10.3201/eid1410.071254.","Tsai FC","Emerg Infect Dis","2008","2008/10/02","PMC2609891","","10.3201/eid1410.071254"
"18826822","Endemic and epidemic lineages of Escherichia coli that cause urinary tract infections","Manges AR, Tabor H, Tellis P, Vincent C, Tellier PP.","Emerg Infect Dis. 2008 Oct;14(10):1575-83. doi: 10.3201/eid1410.080102.","Manges AR","Emerg Infect Dis","2008","2008/10/02","PMC2609861","","10.3201/eid1410.080102"
"18826815","Deforestation and vectorial capacity of Anopheles gambiae Giles mosquitoes in malaria transmission, Kenya","Afrane YA, Little TJ, Lawson BW, Githeko AK, Yan G.","Emerg Infect Dis. 2008 Oct;14(10):1533-8. doi: 10.3201/eid1410.070781.","Afrane YA","Emerg Infect Dis","2008","2008/10/02","PMC2573462","NIHMS72180","10.3201/eid1410.070781"
"18760039","""How comes it, Rocinante, you're so lean?"" ""I'm underfed, with overwork I'm worn""--Cervantes","Potter P.","Emerg Infect Dis. 2008 Sep;14(9):1505-6. doi: 10.3201/eid1409.AC1409.","Potter P","Emerg Infect Dis","2008","2008/09/02","PMC2603120","","10.3201/eid1409.AC1409"
"18760034","Bluetongue in Eurasian lynx","Jauniaux TP, De Clercq KE, Cassart DE, Kennedy S, Vandenbussche FE, Vandemeulebroucke EL, Vanbinst TM, Verheyden BI, Goris NE, Coignoul FL.","Emerg Infect Dis. 2008 Sep;14(9):1496-8. doi: 10.3201/eid1409.080434.","Jauniaux TP","Emerg Infect Dis","2008","2008/09/02","PMC2603091","","10.3201/eid1409.080434"
"18760032","Worldwide prevalence of head lice","Falagas ME, Matthaiou DK, Rafailidis PI, Panos G, Pappas G.","Emerg Infect Dis. 2008 Sep;14(9):1493-4. doi: 10.3201/eid1409.080368.","Falagas ME","Emerg Infect Dis","2008","2008/09/02","PMC2603110","","10.3201/eid1409.080368"
"18760031","Merkel cell polyomavirus and Merkel cell carcinoma, France","Foulongne V, Kluger N, Dereure O, Brieu N, Guillot B, Segondy M.","Emerg Infect Dis. 2008 Sep;14(9):1491-3. doi: 10.3201/eid1409.080651.","Foulongne V","Emerg Infect Dis","2008","2008/09/02","PMC2603124","","10.3201/eid1409.080651"
"18760028","Clindamycin-resistant clone of Clostridium difficile PCR Ribotype 027, Europe","Drudy D, Goorhuis B, Bakker D, Kyne L, van den Berg R, Fenelon L, Fanning S, Kuijper EJ.","Emerg Infect Dis. 2008 Sep;14(9):1485-7. doi: 10.3201/eid1409.071346.","Drudy D","Emerg Infect Dis","2008","2008/09/02","PMC2603113","","10.3201/eid1409.071346"
"18760025","In memoriam: Michael B. Gregg (1930-2008)","Morens DM.","Emerg Infect Dis. 2008 Sep;14(9):1476-8. doi: 10.3201/eid1409.080952.","Morens DM","Emerg Infect Dis","2008","2008/09/02","PMC2599917","NIHMS76105","10.3201/eid1409.080952"
"18760024","Diagnostic challenges of central nervous system tuberculosis","Christie LJ, Loeffler AM, Honarmand S, Flood JM, Baxter R, Jacobson S, Alexander R, Glaser CA.","Emerg Infect Dis. 2008 Sep;14(9):1473-5. doi: 10.3201/eid1409.070264.","Christie LJ","Emerg Infect Dis","2008","2008/09/02","PMC2603083","","10.3201/eid1409.070264"
"18760018","Rabies postexposure prophylaxis, Marseille, France, 1994-2005","Gautret P, Soula G, Adamou H, Soavi MJ, Delmont J, Rotivel Y, Parola P, Brouqui P.","Emerg Infect Dis. 2008 Sep;14(9):1452-4. doi: 10.3201/eid1409.071322.","Gautret P","Emerg Infect Dis","2008","2008/09/02","PMC2603096","","10.3201/eid1409.071322"
